incidenceRate,medIncome,povertyPercent,PctEmployed16_Over,PctPrivateCoverage,PctPublicCoverageAlone
373.5,65192,23.2,49.4,33.4,31.5
298.1,65765,8.6,66.5,68.1,12.1
417.3,73998,9.9,59.3,64.4,9.2
475.1,36708,25.7,49.2,32.0,25.4
269.9,32366,33.1,34.5,31.5,38.8
350.1,45025,18.7,42.3,64.7,20.5
348.4,48653,21.3,58.9,61.1,17.8
339.2,37677,24.4,41.4,52.0,29.4
432.6,38013,18.6,47.8,66.3,20.3
364.5,59416,10.3,49.7,69.6,14.7
332.0,32533,22.8,37.0,50.3,31.3
401.4,53929,17.1,58.4,63.1,19.8
444.9,37704,20.8,39.5,50.5,29.2
325.3,35457,28.5,39.7,40.1,37.8
379.1,45871,18.7,52.6,61.0,22.9
330.9,49876,17.6,44.3,61.6,22.8
296.2,37465,23.6,49.1,49.5,27.9
343.0,39700,22.6,46.1,51.6,26.3
468.5,38878,22.1,51.4,57.3,23.2
422.5,33644,23.8,47.3,53.1,29.4
473.8,42830,17.6,53.8,58.8,19.4
408.6,37715,24.5,55.1,49.6,26.5
474.0,45411,17.4,53.2,64.3,18.8
425.8,44854,19.7,50.9,61.1,20.2
482.9,38268,21.1,51.4,58.9,22.0
497.9,31510,27.8,41.4,53.4,26.2
427.2,54098,13.8,61.1,70.4,15.3
445.3,32283,30.1,46.9,47.1,31.1
494.7,31170,31.4,41.7,49.8,29.5
426.3,42000,19.4,51.9,63.4,21.5
476.6,39548,17.5,47.0,63.5,18.7
461.3,31382,30.8,46.7,52.0,26.0
470.4,41375,19.5,51.3,67.6,17.4
455.7,49782,16.1,57.6,69.5,16.4
383.0,42286,20.6,50.6,54.7,22.1
458.5,44050,17.7,55.8,62.6,19.9
466.2,37501,19.6,48.8,58.3,24.2
425.2,29609,28.3,42.9,51.8,26.3
448.5,54196,14.6,60.3,71.0,15.2
460.2,50896,10.8,63.7,77.9,10.6
424.4,49583,15.1,66.0,69.8,18.2
399.0,34326,34.8,48.7,36.6,36.4
391.4,47987,15.2,48.0,80.7,12.2
415.4,52930,14.1,69.5,81.2,9.7
405.4,53150,11.8,68.9,77.2,13.3
447.1,47224,14.8,62.2,71.6,14.5
449.2,41446,15.8,62.8,62.1,17.5
464.7,41395,24.0,56.8,56.8,20.6
393.5,43453,24.9,63.1,74.5,13.0
423.9,52892,10.3,71.8,76.5,12.8
379.3,31420,38.6,43.2,32.0,41.4
364.5,51244,10.7,53.6,72.2,14.0
473.4,43305,16.3,59.1,65.4,20.4
395.0,51246,10.1,66.6,78.4,13.8
492.4,49251,11.6,65.3,71.7,11.1
459.6,57148,10.5,64.5,81.2,10.9
515.1,42007,17.0,51.2,67.4,17.6
432.0,46633,13.2,60.9,80.1,10.4
429.5,52816,10.0,66.8,78.0,12.1
521.9,36836,18.3,59.7,66.0,20.0
532.8,43699,12.0,61.8,76.0,14.1
403.4,53944,10.4,66.4,79.5,12.5
348.6,51201,10.0,64.2,79.3,9.9
501.1,61945,8.1,69.5,83.3,8.5
507.7,58340,11.0,69.5,77.5,13.4
430.4,48879,13.2,65.0,75.5,16.0
451.7,48773,14.9,64.8,75.5,15.8
577.0,51837,10.1,64.4,80.0,11.3
383.6,45945,13.6,63.0,70.4,12.0
404.9,79857,4.3,75.9,88.0,6.3
468.1,40639,24.9,60.1,55.0,20.7
448.1,57741,10.0,69.0,80.6,11.0
284.8,38469,17.0,53.1,73.8,11.9
415.7,50155,12.0,63.4,76.0,12.1
408.2,54771,10.4,62.5,73.4,13.2
486.5,34237,33.2,51.6,35.6,38.2
425.6,49159,12.4,65.9,75.8,14.8
403.5,53654,12.3,67.6,71.7,15.9
442.5,48379,14.1,64.6,69.1,15.7
426.4,39936,15.2,61.5,72.1,13.0
411.7,52758,11.0,60.0,77.2,12.3
365.5,45911,20.4,57.3,56.7,21.2
521.4,46281,14.7,65.3,78.6,12.1
542.1,67172,8.8,72.4,74.6,14.2
416.6,59879,6.3,67.4,78.6,10.0
414.3,27481,47.4,46.5,22.3,43.3
410.9,40545,19.9,65.4,63.7,20.7
436.0,55708,10.2,64.8,78.2,12.2
518.1,72041,6.3,65.3,84.8,7.5
391.7,41831,15.9,58.5,68.3,17.1
403.8,47363,13.8,61.7,75.2,13.0
461.5,42252,19.1,56.6,59.9,22.7
533.9,34382,21.4,43.3,54.5,25.8
459.1,34948,28.5,41.7,54.2,25.7
461.9,43065,17.5,53.4,63.6,19.6
491.8,33333,22.7,42.1,54.8,26.7
469.4,41068,16.4,51.3,62.2,21.8
409.0,34354,24.6,49.2,57.9,22.8
533.3,51475,12.7,59.7,66.9,18.7
407.4,40980,20.1,51.1,61.4,19.7
515.0,33640,24.0,45.4,61.0,23.6
437.1,30744,24.0,42.5,49.6,31.1
469.2,30860,27.8,48.8,51.1,28.8
472.8,45235,16.8,51.8,62.1,21.2
430.1,37853,19.0,50.8,56.4,22.9
481.9,40839,16.6,42.1,60.2,21.6
506.6,52578,11.8,64.1,73.4,17.4
509.8,37758,19.9,48.5,57.0,28.3
506.5,44435,16.5,52.3,70.2,18.9
492.5,41045,17.5,51.8,58.2,27.5
530.2,70092,8.5,61.9,77.4,14.3
517.5,49790,14.0,54.2,67.6,18.7
468.6,48767,11.6,56.4,67.9,22.5
416.4,37331,20.6,43.0,56.6,26.9
410.3,50999,11.7,56.8,76.1,14.0
494.7,51025,11.3,59.2,76.7,15.0
485.8,46895,15.8,58.1,68.4,20.9
471.4,34395,30.4,51.0,69.1,19.5
494.2,52919,11.0,60.6,72.5,16.3
525.6,43073,19.5,53.3,63.8,23.1
438.7,52493,11.6,57.8,76.0,13.5
421.6,51282,10.7,59.4,76.8,14.9
489.6,45773,15.9,39.2,66.7,20.4
446.2,72131,10.7,64.3,68.4,18.3
490.4,56326,14.7,56.6,68.0,19.8
471.5,90640,5.4,69.8,82.6,11.6
469.0,38992,19.3,50.1,63.2,24.5
463.3,78001,9.5,62.4,73.8,15.0
519.9,51205,13.6,56.9,69.5,19.4
460.0,41759,18.1,30.3,62.1,24.8
484.1,54472,10.9,54.1,74.2,15.0
519.0,53918,11.9,52.0,71.8,18.9
465.6,42684,23.6,52.1,74.5,15.9
474.4,76856,6.9,65.8,78.8,12.5
472.1,60460,14.3,65.3,80.4,12.6
551.5,47575,16.3,55.9,66.8,22.2
495.6,48544,12.9,55.7,70.7,18.7
491.7,54375,13.1,58.3,71.8,18.2
533.4,44289,18.6,55.6,59.7,26.1
490.6,53732,10.7,56.6,75.8,16.5
525.8,46878,14.8,54.0,65.5,23.8
479.3,40590,20.7,48.3,57.3,25.7
486.6,61388,10.1,62.1,75.7,17.3
460.0,54916,9.6,58.4,78.7,14.2
487.6,73684,5.1,64.1,83.4,11.3
488.1,45288,17.0,39.7,69.2,22.0
486.5,46406,15.1,55.8,69.5,19.4
459.0,52790,11.8,59.4,66.5,19.6
433.2,57126,11.4,60.0,75.0,15.5
509.6,52448,16.7,58.2,68.1,21.7
498.3,42032,16.7,46.3,68.1,19.6
509.9,65971,7.4,63.7,82.3,11.4
458.2,39005,15.2,55.6,63.9,22.5
392.3,40722,19.7,39.5,62.5,26.7
524.5,33943,23.0,41.8,54.6,29.5
472.5,47862,13.8,50.0,72.0,18.0
505.5,43396,14.6,56.9,67.6,19.9
478.1,48024,16.3,58.2,69.0,20.1
488.4,50155,19.1,55.6,65.5,22.2
500.1,38329,21.0,49.3,55.0,30.4
515.2,55371,15.3,60.8,72.3,18.6
459.3,47092,13.2,50.6,61.7,18.5
459.2,51584,12.0,57.1,68.2,21.4
482.6,50219,11.9,53.7,73.7,15.5
407.6,48569,14.1,58.1,63.4,26.0
506.0,40957,17.9,51.5,60.1,25.7
510.8,54683,10.2,61.5,72.7,18.1
471.7,46839,14.9,57.2,69.0,18.8
502.9,46927,14.1,52.5,65.5,23.1
475.2,49895,12.2,57.6,67.4,21.7
490.7,75176,8.1,64.0,77.6,13.3
492.9,46322,15.8,54.0,66.6,21.5
466.6,47708,16.9,57.4,64.4,22.9
469.4,70127,6.3,61.5,80.7,12.6
435.7,48651,15.2,61.4,66.9,17.6
414.4,46196,12.8,60.4,62.4,20.5
429.3,68352,7.2,66.2,82.0,8.9
426.9,52582,12.9,56.8,66.7,16.6
414.4,55318,10.9,57.9,72.2,11.9
412.9,44430,13.8,57.0,66.2,16.4
466.8,52050,10.6,61.0,70.9,13.9
483.9,44385,14.5,55.5,68.0,16.8
441.5,49945,12.6,59.8,68.7,15.9
452.7,40657,18.0,50.3,61.7,24.0
420.7,47670,13.8,59.9,57.9,19.2
433.7,50258,13.1,61.4,68.8,16.3
464.7,51911,10.1,59.3,68.5,15.4
482.9,39449,22.2,53.0,68.2,16.8
429.9,53211,8.0,65.7,78.8,12.4
442.7,50192,13.9,60.5,59.8,19.1
439.1,40122,16.4,48.7,57.2,22.5
474.0,53186,11.6,61.5,74.6,12.5
426.9,47342,11.3,61.9,69.2,16.8
467.8,45522,14.4,60.3,68.2,20.1
494.0,48292,12.7,62.6,69.0,19.9
488.4,51045,12.1,60.0,72.7,17.5
487.2,54154,11.7,60.4,70.9,18.3
506.1,49125,13.2,61.0,75.1,17.6
437.9,49507,12.4,61.7,74.4,15.6
449.8,53691,9.4,61.3,71.8,16.4
492.1,57682,8.4,63.7,79.4,13.9
487.9,53277,11.7,58.8,78.1,12.4
477.6,52824,11.0,63.2,72.1,17.6
484.9,50347,13.3,56.1,71.8,18.2
465.5,49837,12.1,63.5,74.4,15.2
408.5,49696,10.1,60.6,75.8,16.0
548.4,53905,10.9,63.5,75.0,15.7
463.3,58234,7.5,67.6,81.0,11.9
543.5,50299,11.3,61.2,74.1,15.2
466.2,52750,11.2,58.3,76.1,14.8
423.6,41094,16.9,53.2,66.1,20.8
473.8,59946,15.9,69.0,81.2,10.4
445.7,51558,11.6,59.2,77.7,14.6
466.9,48316,13.5,60.1,69.7,20.8
480.0,52967,9.6,63.5,80.0,12.8
509.2,44719,17.7,57.2,68.1,19.3
474.8,62700,9.3,67.0,78.1,13.8
475.6,50924,11.1,63.1,75.0,15.6
425.1,42582,16.0,58.5,71.2,16.8
478.3,61750,7.9,68.2,78.7,11.0
434.2,62230,8.8,64.4,80.4,12.1
482.1,48584,12.9,61.8,74.7,16.7
471.0,57046,11.1,65.3,81.2,12.7
467.0,50244,13.0,60.9,70.8,19.1
486.0,59399,9.7,60.4,76.7,12.8
426.7,52616,11.5,62.9,73.4,14.3
483.2,43178,14.3,56.0,70.3,19.3
482.3,42046,19.3,55.2,67.9,21.2
480.5,54441,11.4,63.9,74.9,15.6
459.7,55968,10.3,64.6,73.8,16.4
432.9,51423,9.1,66.1,74.2,14.6
506.9,46927,14.6,55.6,69.0,19.0
442.3,50600,11.5,62.6,76.3,14.7
467.9,62745,7.6,67.0,78.8,14.1
443.6,49625,12.9,60.6,73.7,15.8
481.1,61028,13.1,68.3,74.6,16.5
492.9,51947,12.3,63.3,70.5,17.2
433.2,42854,16.6,53.9,70.4,14.9
456.2,49513,10.8,63.3,77.6,13.3
501.4,54959,12.2,62.3,75.2,14.8
446.8,55637,9.6,63.9,75.2,14.6
427.3,60205,7.5,72.2,80.2,11.2
451.8,52128,19.5,63.9,86.7,7.8
475.5,46501,13.1,62.4,68.3,17.5
431.6,44905,12.8,64.1,71.4,16.8
516.3,42414,16.7,57.1,67.9,18.9
495.8,67342,6.3,68.0,81.4,12.4
479.6,56243,10.2,65.9,71.7,15.8
398.5,42006,16.7,55.6,65.1,18.1
486.3,43490,16.3,55.6,68.9,19.7
446.6,50703,10.4,60.8,82.0,11.1
431.4,55984,9.4,70.3,83.5,9.7
469.7,45641,15.2,65.7,67.5,19.2
470.0,50286,11.0,61.9,74.0,16.1
453.2,50108,12.0,58.8,71.9,17.3
453.5494221,45368,14.3,59.0,67.7,16.9
453.5494221,44199,17.4,57.3,69.3,15.6
453.5494221,51676,12.4,62.1,73.8,14.1
453.5494221,46942,17.8,61.4,66.2,17.6
453.5494221,38430,18.4,57.0,65.8,20.5
453.5494221,45781,17.3,60.3,66.7,18.8
453.5494221,60123,11.3,61.6,76.6,12.7
453.5494221,47025,13.2,54.1,72.9,14.0
453.5494221,39120,16.4,52.7,62.5,20.1
453.5494221,41797,11.5,59.7,79.7,9.7
453.5494221,47650,13.0,61.8,75.3,13.1
453.5494221,53131,10.9,63.2,80.2,12.2
453.5494221,45353,11.4,63.2,74.6,9.2
453.5494221,45180,15.0,55.4,69.0,17.4
453.5494221,41434,13.9,57.1,67.8,16.1
453.5494221,47493,11.1,58.1,74.0,15.6
453.5494221,47599,15.0,59.5,69.8,14.5
453.5494221,49256,10.5,61.3,68.1,15.5
453.5494221,36471,17.4,50.7,66.0,20.3
453.5494221,49508,13.0,68.6,80.0,9.5
453.5494221,46961,12.4,51.7,78.3,13.2
453.5494221,48609,18.8,70.1,64.5,17.7
453.5494221,51144,15.0,64.8,62.0,16.8
453.5494221,41193,13.9,48.8,76.1,12.6
